subj_id,present,rt,correct,confidence,occlusion_is_low
1,-1,3.83945196213209,1,0.897969035374733,0
1,-1,2.20786324405089,1,0.913933097186279,0
1,-1,5.17324335296423,1,0.919092454577051,0
1,-1,5.28794879557486,1,0.929415423873458,0
1,-1,1.53400252481785,0,0.923283148505449,0
1,-1,2.1216205580984,0,0.945097784016271,0
1,-1,3.11864404927568,1,0.889906439730866,0
1,-1,3.05779528981685,0,0.943919476637526,0
1,-1,2.21951064113331,1,0.901585604784392,0
1,-1,6.67656043963272,1,0.903984835172371,0
1,-1,2.89173800260354,1,0.920393525798669,0
1,-1,2.7041405006861,0,0.963252517220572,0
1,-1,2.12496073891833,1,0.887684387444122,0
1,-1,3.25815657139974,1,0.889906439730866,0
1,-1,4.17694704242054,1,0.89208987499975,0
1,-1,1.8786847865555,0,0.899572674847126,0
1,1,2.63848057225506,1,0.910329733442796,0
1,1,2.30433636110199,1,0.90508753149738,0
1,1,2.71889671502877,1,0.921675457544277,0
1,1,2.26463014075231,0,0.901585604784392,0
1,1,2.72091517758568,1,0.963252517220572,0
1,1,2.52203994429561,1,0.910329733442796,0
1,1,3.71715484908583,1,0.956731543189035,0
1,1,1.69199231872024,1,0.923283148505449,0
1,1,5.09704370708429,1,0.96387136689129,0
1,1,5.55428796075939,1,0.916665879871136,0
1,1,2.97589398180363,1,0.926076305755997,0
1,1,3.18418967642533,0,0.915685169996055,0
1,1,1.73060229952917,1,0.912148109136081,0
1,1,2.10042535110167,1,0.917036087675398,0
1,1,3.16123669798587,0,0.903562513551094,0
1,1,2.65982710791136,1,0.963252517220572,0
1,-1,2.18503867771599,1,0.940373748319811,1
1,-1,2.37727012783469,1,0.96687841022926,1
1,-1,2.16878588858274,1,0.955469752920878,1
1,-1,2.21807497227663,1,0.940373748319811,1
1,-1,2.12625245562412,1,0.955998381466774,1
1,-1,1.78519491562743,0,0.943115341669729,1
1,-1,2.40375679905351,1,0.954935072888521,1
1,-1,2.09887206352501,1,0.941070532100432,1
1,-1,2.49402432720581,0,0.945093337606705,1
1,-1,1.98571489659896,1,0.955998381466774,1
1,-1,2.02794783174444,0,0.958053605552013,1
1,-1,1.85211396513059,1,0.941070532100432,1
1,-1,3.13346317782267,1,0.965656696453551,1
1,-1,3.7867032729439,0,0.948246665955813,1
1,-1,1.99581172734192,0,0.943782002892896,1
1,-1,4.584383741542,1,0.96308163861763,1
1,1,3.26346505999043,1,0.970654775452383,1
1,1,1.82358750984497,1,0.968442226079689,1
1,1,2.10519971222266,1,0.958053605552013,1
1,1,1.69233763148798,1,0.968442226079689,1
1,1,1.98902629430471,1,0.968821880664332,1
1,1,2.34823317541089,1,0.969197113103355,1
1,1,2.90559282540703,1,0.959534454461551,1
1,1,2.49165314637338,1,0.959046487885546,1
1,1,1.9836450929539,1,0.943782002892896,1
